,task,gt_path,obj_id
229,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_265.nii.gz,2
230,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_356.nii.gz,1
231,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_356.nii.gz,2
232,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_223.nii.gz,1
233,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_223.nii.gz,2
234,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_388.nii.gz,1
235,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_388.nii.gz,2
236,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_158.nii.gz,1
237,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_158.nii.gz,2
238,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_397.nii.gz,1
239,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_397.nii.gz,2
240,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_132.nii.gz,1
241,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_132.nii.gz,2
242,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_104.nii.gz,1
243,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_104.nii.gz,2
244,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_258.nii.gz,1
245,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_258.nii.gz,2
246,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_375.nii.gz,1
247,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_375.nii.gz,2
248,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_185.nii.gz,1
249,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_185.nii.gz,2
250,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_096.nii.gz,1
251,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_096.nii.gz,2
252,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_303.nii.gz,1
253,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_303.nii.gz,2
254,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_262.nii.gz,1
255,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_262.nii.gz,2
256,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_077.nii.gz,1
257,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_077.nii.gz,2
258,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_093.nii.gz,1
259,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_093.nii.gz,2
260,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_193.nii.gz,1
261,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_193.nii.gz,2
262,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_433.nii.gz,1
263,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_433.nii.gz,2
264,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_086.nii.gz,1
265,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_086.nii.gz,2
266,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_278.nii.gz,1
267,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_278.nii.gz,2
268,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_407.nii.gz,1
269,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_407.nii.gz,2
270,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_192.nii.gz,1
271,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_192.nii.gz,2
272,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_081.nii.gz,1
273,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_081.nii.gz,2
274,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_089.nii.gz,1
275,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_089.nii.gz,2
276,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_039.nii.gz,1
277,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_039.nii.gz,2
278,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_194.nii.gz,1
279,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_194.nii.gz,2
280,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_248.nii.gz,1
281,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_248.nii.gz,2
282,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_319.nii.gz,1
283,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_319.nii.gz,2
284,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_333.nii.gz,1
285,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_333.nii.gz,2
286,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_136.nii.gz,1
287,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_136.nii.gz,2
288,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_367.nii.gz,1
289,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_367.nii.gz,2
290,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_227.nii.gz,1
291,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_227.nii.gz,2
292,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_290.nii.gz,1
293,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_290.nii.gz,2
294,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_400.nii.gz,1
295,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_400.nii.gz,2
296,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_033.nii.gz,1
297,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_033.nii.gz,2
298,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_393.nii.gz,1
299,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_393.nii.gz,2
300,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_071.nii.gz,1
301,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_071.nii.gz,2
302,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_115.nii.gz,1
303,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_115.nii.gz,2
304,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_308.nii.gz,1
305,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_308.nii.gz,2
306,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_425.nii.gz,1
307,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_425.nii.gz,2
308,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_108.nii.gz,1
309,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_108.nii.gz,2
310,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_092.nii.gz,1
311,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_092.nii.gz,2
312,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_297.nii.gz,1
313,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_297.nii.gz,2
314,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_269.nii.gz,1
315,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_269.nii.gz,2
316,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_420.nii.gz,1
317,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_420.nii.gz,2
318,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_121.nii.gz,1
319,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_121.nii.gz,2
320,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_088.nii.gz,1
321,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_088.nii.gz,2
322,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_029.nii.gz,1
323,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_029.nii.gz,2
324,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_067.nii.gz,1
325,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_067.nii.gz,2
326,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_178.nii.gz,1
327,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_178.nii.gz,2
328,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_345.nii.gz,1
329,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_345.nii.gz,2
330,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_146.nii.gz,1
331,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_146.nii.gz,2
332,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_111.nii.gz,1
333,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_111.nii.gz,2
334,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_145.nii.gz,1
335,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_145.nii.gz,2
336,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_379.nii.gz,1
337,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_379.nii.gz,2
338,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_344.nii.gz,1
339,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_344.nii.gz,2
340,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_335.nii.gz,1
341,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_335.nii.gz,2
342,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_359.nii.gz,1
343,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_359.nii.gz,2
344,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_453.nii.gz,1
345,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_453.nii.gz,2
346,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_230.nii.gz,1
347,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_230.nii.gz,2
348,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_272.nii.gz,1
349,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_272.nii.gz,2
350,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_131.nii.gz,1
351,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_131.nii.gz,2
352,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_373.nii.gz,1
353,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_373.nii.gz,2
354,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_030.nii.gz,1
355,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_030.nii.gz,2
356,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_057.nii.gz,1
357,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_057.nii.gz,2
358,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_281.nii.gz,1
359,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_281.nii.gz,2
360,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_363.nii.gz,1
361,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_363.nii.gz,2
362,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_199.nii.gz,1
363,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_199.nii.gz,2
364,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_031.nii.gz,1
365,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_031.nii.gz,2
366,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_215.nii.gz,1
367,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_215.nii.gz,2
368,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_142.nii.gz,1
369,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_142.nii.gz,2
370,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_102.nii.gz,1
371,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_102.nii.gz,2
372,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_066.nii.gz,1
373,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_066.nii.gz,2
374,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_201.nii.gz,1
375,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_201.nii.gz,2
376,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_167.nii.gz,1
377,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_167.nii.gz,2
378,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_324.nii.gz,1
379,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_324.nii.gz,2
380,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_218.nii.gz,1
381,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_218.nii.gz,2
382,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_307.nii.gz,1
383,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_307.nii.gz,2
384,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_280.nii.gz,1
385,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_280.nii.gz,2
386,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_256.nii.gz,1
387,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_256.nii.gz,2
388,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_011.nii.gz,1
389,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_011.nii.gz,2
390,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_322.nii.gz,1
391,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_322.nii.gz,2
392,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_274.nii.gz,1
393,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_274.nii.gz,2
394,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_051.nii.gz,1
395,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_051.nii.gz,2
396,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_211.nii.gz,1
397,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_211.nii.gz,2
398,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_207.nii.gz,1
399,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_207.nii.gz,2
400,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_016.nii.gz,1
401,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_016.nii.gz,2
402,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_208.nii.gz,1
403,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_208.nii.gz,2
404,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_091.nii.gz,1
405,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_091.nii.gz,2
406,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_137.nii.gz,1
407,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_137.nii.gz,2
408,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_044.nii.gz,1
409,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_044.nii.gz,2
410,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_053.nii.gz,1
411,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_053.nii.gz,2
412,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_309.nii.gz,1
413,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_309.nii.gz,2
414,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_166.nii.gz,1
415,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_166.nii.gz,2
416,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_079.nii.gz,1
417,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_079.nii.gz,2
418,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_200.nii.gz,1
419,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_200.nii.gz,2
420,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_386.nii.gz,1
421,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_386.nii.gz,2
422,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_402.nii.gz,1
423,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_402.nii.gz,2
424,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_361.nii.gz,1
425,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_361.nii.gz,2
426,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_075.nii.gz,1
427,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_075.nii.gz,2
428,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_432.nii.gz,1
429,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_432.nii.gz,2
430,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_371.nii.gz,1
431,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_371.nii.gz,2
432,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_314.nii.gz,1
433,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_314.nii.gz,2
434,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_384.nii.gz,1
435,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_384.nii.gz,2
436,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_195.nii.gz,1
437,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_195.nii.gz,2
438,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_148.nii.gz,1
439,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_148.nii.gz,2
440,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_263.nii.gz,1
441,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_263.nii.gz,2
442,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_022.nii.gz,1
443,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_022.nii.gz,2
444,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_049.nii.gz,1
445,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_049.nii.gz,2
446,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_171.nii.gz,1
447,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_171.nii.gz,2
448,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_330.nii.gz,1
449,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_330.nii.gz,2
450,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_323.nii.gz,1
451,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_323.nii.gz,2
452,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_353.nii.gz,1
453,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_353.nii.gz,2
454,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_123.nii.gz,1
455,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_123.nii.gz,2
456,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_117.nii.gz,1
457,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_117.nii.gz,2
